2584,B,Always (100%),09/20/08 X360,Gameplay,Gameplay,"Gameplay - Gameplay: When crouched against a smaller sized bunker, the lean up action exposes the User's character, and still does not allow the User to see past that bunker.","Summary:
During gameplay in any Speedball level, if the User maneuvers their character to any smaller sized bunker, enters crouch mode, then performs the lean up action, the User observes that nothing is accomplished and they are still unable to see above that small bunker.

Steps to Reproduce:
1) User 1 hosts an Xbox LIVE Player Match game on any Speedball level.
2) User 2 joins the game.
3) Both Users ready up, and User 1 launches the game.
4) Gameplay appears.
5) User 1 maneuvers their character to a smaller sized bunker.
6) User 1 presses the ""B"" button once to make their character enter the crouch position.
7) User 2 navigates near User 1's position.
8) User 2 observes they are able to see User 1.
9) User 1 is unable to see anything past the bunker.
10) User 1 presses the ""TRIANGLE"" button to switch their lean mode to UP.
11) User 1 presses and holds the ""LEFT TRIGGER"" button to make their character lean up.
12) User 1 observes that they are still unable to see past the small bunker.
13) User 2 observes that User 1's character is even more exposed, and easier to shoot and eliminate.

Expected Results:
Leaning up must allow the User to see above a smaller sized bunker.

NOTE: Screen shots attached highlighting the issue.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2581,B,Always (100%),09/20/08 X360,Gameplay,Gameplay,"Gameplay - Gameplay: The User's character is unable to perform the lean action, when tightly pressed up against a bunker.","Summary:
During gameplay in any Speedball level, if the User maneuvers their character tightly against a bunker, the User observes that their character is unable to perform the lean action.

Steps to Reproduce:
1) User enters gameplay in any Speedball level.
2) From their Starting position, the User maneuvers their character to any bunker.
3) User maneuvers their character tightly up against that bunker.
4) User presses the ""LEFT TRIGGER"" in an attempt to perform the lean action.
5) User observes that their character does not perform the lean action.

Expected Results:
User's character must be able to perform the lean action, when against a bunker.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2579,B,Always (100%),09/20/08 X360,Gameplay,Gameplay,"Gameplay - Gameplay: When crouching behind small bunkers, the User is unable to see, but the User's character can easily be seen and shot at by enemy Players.","Summary:
During gameplay in any Speedball level, if the User maneuvers their character behind a small bunker and enters the crouch position, enemy Players will still be able to see and shoot the User's character but the User will be unable to shoot that enemy.

Steps to Reproduce:
1) User 1 hosts an Xbox LIVE Player Match game on any Speedball level.
2) User 2 joins the game.
3) Both Users ready up and User 1 launches the game.
4) Gameplay appears.
5) User 1 maneuvers their character to any smaller sized bunker.
6) User 1 presses the ""B"" button once to make their character crouch.
7) User 2 navigates their character to User 1.
8) User 1 observes that they are unable to see anything to the front of the bunker.
9) User 2 observes that User 1's head clearly breaks the top plane of the bunker, and observes that they are able to shoot and eliminate User 1.

Expected Results:
Enemy Players must not have an unfair advantage on the User, when the User's character is crouched behind a smaller sized bunker.

NOTE: Screen shots attached, highlighting the issue.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2573,B,Always (100%),09/20/08 X360,Gameplay,Collision Detection,Collision Detection - Gameplay: Massive ads do not have collision detection,"Summary:
Massive ads do not have collision detection

Steps to Reproduce:
1) During gameplay, in levels with Massive in-game ads.
2) The Player shoots the ads, and there is no collision detection to the ads.

Expected Results:
All billboards and ads in the game must have collision detection.","[Justin Westplate (AMP QA Lead) -- 10/06/2008 04:13:06 PM]
Verified Open on the 10/4/08 X360 Build.",39713,39727,,AMP QA (E)\Xbox 360,,6. Dev - Open
2572,B,Frequently (80%-89%),09/20/08 X360,Gameplay,Audio/Sound,"Frequently - Audio - Gameplay: The ""Enemy Sighted"" VO does not play","Summary:
The ""Enemy Sighted"" VO does not play

Steps to Reproduce:
1) During gameplay, any level or mode.
2) The Player presses right on the D-pad, and no VO plays.

Expected Results:
""Enemy Sighted"" VO must play when the Player presses right on the D-pad.","[Justin Westplate (AMP QA Lead) -- 10/06/2008 04:13:06 PM]
Verified Open on the 10/4/08 X360 Build.

[George Batog (AMP Production) -- 10/17/2008 07:39:12 PM]
Missing notes. What's the reason this should be closed as NAB?",39713,39738,,AMP QA (E)\Xbox 360,,6. Dev - Open
2571,C,Always (100%),09/20/08 X360,Menu System,Video/Graphic,Video/Graphic - Team Selection Menu: The screen doesn't dim completely when the active Xbox 360 Controller is removed on the Team Seletion Menu.,"Summary:
The screen doesn't dim completely when the active Xbox 360 Controller is removed on the Team Seletion Menu.

Steps to Reproduce:
1) From the Team Selection Menu.
2) The Player disconnects the Xbox 360 Controller, and the game doesn't completely dim the left side of the Team Logo.

Expected Results:
The entire screen must dim when the ""Reconnect Controller"" message is on-screen.

Notes:
1) The attached image highlights this issue.","[Justin Westplate (AMP QA Lead) -- 10/06/2008 04:17:02 PM]
Verified Open on the 10/4/08 X360 Build.",39713,39727,,AMP QA (E)\Xbox 360,,6. Dev - Open
2569,S,Always (100%),09/20/08 X360,Menu System,1st Party Standards,TCR 022 - Team Selection Menu: The Player is unable to access the Xbox Guide Blade after the Paintball FMV finishes and the Player moves to the Team Selection Menu,"Summary:
The Player is unable to access the Xbox Guide Blade after the Paintball FMV finishes and the Player moves to the Team Selection Menu

Steps to Reproduce:
1) From the New Game Menu.
2) The Player selects New Game.
3) The Paintball FMV plays.
4) The Player presses the A button to skip the FMV.
5) The Character Selection Menu appears.
6) The Player quickly presses the A button.
7) The Team Selection Menu appears.
8) The Player quickly presses the Xbox Guide button, and the Xbox Guide Blade doesn't appear for ~3 seconds.

Expected Results:
The Xbox Guide Blade must appear without delay when the Xbox Guide button is pressed.

Games must ensure that system UI can be rendered at least every 66 milliseconds in all areas of the game for any display mode. This is a violation of TCR 022.",,39713,39713,,AMP QA (E)\Xbox 360,,6. Dev - Open
2558,S,Always (100%),09/20/08 X360,Menu System,1st Party Standards,TCR 022 - New Game Menu: The Xbox Guide Blade cannot be accessed until the FMV starts after selecting New Game,"Summary:
The Xbox Guide Blade cannot be accessed until the FMV starts after selecting New Game

Steps to Reproduce:
1) From the New Game Menu.
2) The Player selects New Game.
3) The Player quickly presses the Xbox Guide button, and the Xbox Guide Blade does not appear for ~3 seconds.

Expected Results:
There must be no delay between when the Xbox Guide button is pressed and when the Xbox Guide Blade appears.

Games must ensure that system UI can be rendered at least every 66 milliseconds in all areas of the game for any display mode. This is a violation of TCR 022.",,39713,39713,,AMP QA (E)\Xbox 360,,6. Dev - Open
2557,B,Always (100%),09/20/08 X360,Gameplay,Video/Graphic,"Video/Graphic - Gameplay: The field-sponsor logo on the very large, low to the ground, rectangle-shaped bunkers with rounded tops, darkens as if by shadow if the User manipulates the Right Stick (RS) at the correct angle.","Summary:
During gameplay, the field-sponsor logo on the large, low to the ground, rectangle-shaped bunkers with rounded tops, darkens as if by shadow if the User manipulates the Right Stick (RS) at the correct angle.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select a field-location with large, low to the ground, rectangle-shaped bunkers with rounded tops (eg. Houston),
3) Enter gameplay,
4) Manipulate the Right Stick (RS) while viewing the bunker,
5) Observe that the field-sponsor logo abnormally darkens as if by shadow.

Expected Results:
Sponsor logos must not abnormally darken.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2548,B,Always (100%),09/20/08 X360,Career Mode,Video/Graphic,"Video/Graphic - Menu System: The ""Change Storage Device"" prompt does not have a black background in the Career Mode Save Career Menu","Summary:
The ""Change Storage Device"" prompt does not have a black background in the Career Mode Save Career Menu

Steps to Reproduce:
1) From the Career Menu, with Autosave enabled and the selected Storage Device removed.
2) The Player selects Play Tournament.
3) The Tournament Menu appears.
4) The Player selects any Tournament.
5) The Tournament Bracket appears.
6) The Player presses the A (Continue) button.
7) The Match Description Screen appears.
8) The Player presses the A (Contniue) button.
9) The Match Summary Screen appears.
10) The Player presses the A (Start Game) button, and the Autosave Menu appears, with the ""Change Storage Device"" without a black highlighted background.

Expected Results:
All navigational prompts must appear with the black background to improve readability and be consistent with the presentation of the game.",,39713,39713,,AMP QA (E)\Xbox 360,,6. Dev - Open
2529,B,Always (100%),09/20/08 X360,Gameplay,Collision Detection,Collision Detection - Gameplay: The row of low bunkers do not have collision detection along the top,"Summary:
Low bunkers do not have collision detection along the top

Steps to Reproduce:
1) During gameplay, Houston, Texas.
2) The Player can jump onto the row of low bunkers and clip into them.

Expected Results:
The Player must not be able to clip into bunkers.

Notes:
1) This occurs for all rows of low bunkers.
2) The attached screenshot highlights this issue.",,39713,39713,,AMP QA (E)\Xbox 360,,6. Dev - Open
